datetime,username,content,Sentimen
2022-06-06 03:52:09+00:00,anam_syariff,"artinya kalau beban bunga gt kenaikan harga properti yg dicicil berarti rugi bandar

kerugian finansial itu bs dikompensasi dg reward emosional seperti ketenangan batin ga berisiko diusir landlord karena rumahnya mau dijual atau bisa lebih percaya diri ke pasanganortumertua",8
2022-06-05 17:10:12+00:00,_okmarin,kalau langsung th kayaknya penyewa jg mikir mungkin perth bisa dan dibayar diawal jd bayar m kalau dibilang penyewa rugi sih enggak krn uangnya bisa diputer oleh penyewa untuk investasi properti lg dr investasinya lah yg untung,8
2022-06-01 17:50:19+00:00,GunturSetyadi,"betullll kawan dulu saya pernah jaya di bisnis properti dan saat itu banyak teman yg datang ke rumah lalu tahun  saya jatuh di bisnis rugi sekitar  milyar hampir semua pada menjauh hanya tersisa sedikit teman hitungan jari yg sudi mampir

biarlah dan maafkan aja",8
2022-05-27 23:03:39+00:00,GunturSetyadi,kejatuhan saya di bisnis properti tahun  yang menjadikan saya rugi sekitar  milyar akibat tindakan licik salah satu manajer saya bpk wasido di proyek graha mampang mas sawangan depok  menjadikan saya dituduh penipu oleh beberapa orang yang investasi di perusahaan saya,8
2022-05-08 04:36:47+00:00,mhforjs,beberapa kali nge audit klien bidang properti revenuenya  kurang tau apa harganya yg ga ngotak atau imbas covid jadi daya beli berkurang mantep juga rugi sampe ratusan miliar,8
2022-05-06 05:05:25+00:00,Sisymphus,udah saatnya gen z milenial boikot beli rumah di ibu kota biar penimbun properti rugi dan harganya stagnan ampe  tahun ke depan,8
2022-04-23 04:22:03+00:00,Repsyzz,tenang aja nder kalo misal orang makin kesini makin ga mampu buat beli rumah karena dijadiin investasi sama orang itu tandanya bubble suatu saat bubble itu akan pecah dan para investor properti ini akan rugi serugi ruginya,8
2022-04-22 07:35:11+00:00,setiadjit,"waktu istri sy masih ngurusi pertanahan pernah ada pemilik lahan ""keukeuh"" utk terima ganti rugi ek seorang pengacara properti berujar ""jika janda itu tetap ngotot bayar laki yg mau kawin dua bulanan ajak janda itu honey moon kalau kenal xxxxx pasti luluh juga",8
2022-04-22 01:36:59+00:00,yeah_fix_on,"iya gue juga gitu tapi properti harganya naik terus kalo nungguin punya uang keburu harganya tinggi 
lagian nyicil rumah gak rugi karena itungannya invest mending gedein dp nya gitu

misal kendaraan ya baru kalo bisa jgn nyicil rugi soalnya harganya tiap tahun turun",8
2022-04-17 07:30:02+00:00,99dotco_ID,ini nih kesalahan investor properti yang bikin rugi berikut tips nya untuk mencegah kerugian  blogindonesia nicotips indonesia,8
2022-03-13 04:14:50+00:00,Dilian_ismu,salah sasaran kalo gini karna akadnya jual beli dan harga standard kalo gitu cara pikirnya agen properti kudu diseret juga karna pasti diatas jt kalo dibalikin mobilnya rugi jauhlah jatuhnya jadi mobil second suka aneh kalian yang punya pangkat,8
2022-03-12 13:22:30+00:00,ophy15183502,proyek ikn itu berjudi itu mirip pemgeusaha properti yg jualan desain gambar celakanya jokowi hanya punya waktu paling tidak tahun untuk jualan klo ga tercapai yg jadi bandar rugi,8
2022-02-21 02:44:41+00:00,ikigaisc,gimana coba cara nabung beli rumah m tapi pendapatan juga segitu aja harga rumah ma tanah doang yg ningkat gaji engga terus boomers pada ngejadiin itu investasi semua hadeh investasi bodong lah gue doain bubble investasi properti cepetan pecah terus yang nimbun rugi,8
2022-02-16 12:04:59+00:00,ltawang,"dan bank juga membatasi pemberian kredit malah mereka kesulitan dana krn rumah yg sudah disita ternyata nggak bisa dijual seharga piutangnya jadi mereka jual rugi

nggak ada gunanya harga properti turun kalau kita di saat bersamaan kita nggak punya dana utk membelinya",8
2022-02-12 03:04:49+00:00,christo_ristian,karena boomer sukanya investasi properti dapet cuan dari harga yg dinaikkan propertinya juga mau gak mau mempersuasi orang buat beli rumah utk diinvestasikan klo gak mungkin rugi selama boomer terus investasi rumah ya makin susah cuan gak bisa dibawa mati juga,8
2022-01-27 00:57:02+00:00,terkinidotid,ngaku rugi rp miliar investor saudi gugat pt zarindah perdana perusahaan properti di makassar investor asing asal arab saudi osos al masarat international co mengajukan gugatan ke pengadilan negeri  news zarindahperdana pengadilannegerimakassar,8
2022-01-26 14:56:05+00:00,wyzx_,parah sih nipu korban sampai rugi  m sungguh mafia properti yang gak ada hati semoga bisa diusut tuntas biar korban dapat keadilan semestinya,8
2022-01-26 14:52:17+00:00,wyzx_,gila sih ini mafia properti nipunya gak nanggung  nanggung jumlah angak rugi  m semoga bisa diusut tuntas agar tak ada lagi kasus penipuan seperti ini,8
2022-01-26 14:39:20+00:00,iamvsmymind,gak ada otak nih mafia properti atas kasus penipuan  apartemen antasari  rugi  m bukan angka kecil loh harus diusut tuntas,8
2022-01-26 14:27:07+00:00,iamvsmymind,proyek antasari  sudah banyak merugikan konsumen kurang lebih rugi  m mafia properti harus dibabat uabus biar tak terjadi lagi kasus seperti ini,8
2022-01-26 12:51:15+00:00,sulisrahmadanii,sumpah ya mafia properti jeleknya banyak bgt dulu keluargaku juga pernah ketipu plg sring krna temen dia gasampe rugi m sih tapi kesell bgt mo dilaporin ntar kaya kasusnya antasari  kaga selesaii harusnya mreka semua tuh ditangkap soalnya gada otak bgt,8
2022-01-26 12:48:21+00:00,sulisrahmadanii,janjinya selesai oktober  lalu sampe  apartemen yg di lokasi jl pangeran antasari no  alias kasus antasari  kaga bener diusut dan ngebiarin mafia properti yg gada akhlak merajalela harusnya penipuan sampe rugi  m ini harus ditangkap,8
2022-01-26 12:27:56+00:00,kekeixu,aduhhh sad banged deh parno klo mau join investasi ke properti klw kasus antasari  yang rugi  m aja ga ada kejelasan sampe sekarang gimana mo percaya sama apartemen lain di indo,8
2022-01-26 12:17:15+00:00,depeke2,kasian banget korban susah susah cari uang malah kena mafia properti  pengembang antasari  jangan lari dengan kewajibanmu menggantu rugi  m kepada korban cepat selesai yah masalahnya woi,8
2022-01-25 06:36:47+00:00,Trickster___x_x,tolonglah buat kalian yg punya tanah atau properti semacam ini harus mikir jangka panjang juga jgn asal terima tawaran apalagi tawaran dari perusahaan² gedhe rugi kalau itu pendapatan utama,8
2022-01-24 04:25:25+00:00,pepeishaam,"properti itu bisa jadi asset selama biaya depresiasinya rusak apabila dak ada maintenance dsb lebih rendah dari kenaikan harga krn lokasi dsb

otomotif dan elektronik br bs jd asset apabila produktif menambah pendapatan atau kurangi pengeluaran selain itu rugi dicicil",8
2022-01-24 02:58:50+00:00,piokharisma,"beli rumah harga  juta tapi setelah diitungitung kok bayarnya jadi  milyar setelah cicilan selama  tahun selesai

emang terkesan boncos tapi nilai properti juga bertambah tiap tahun jadi ya sama sekali ga rugi sih kalo kata gue",8
2022-01-23 15:49:10+00:00,ltawang,jadi dia keukeuh matok harga properti maunya sekian ada yg mau syukur kalau nggak mau ya udah simpen aja dulu sampai nanti ada yg mau nggak rugi juga karena dia percaya harga properti akan tetap naik,8
2022-01-21 01:42:55+00:00,dondihananto,"market mereka udah sering liat harga real estate tanahproperti turun market kita baru mulai sadar bahwa invest properti itu bisa rugi skrg krn market stagnan

makanya banyakan investnya di bisnis caranya beda yg di sini baru belajar yg gini",8
2022-12-21 04:08:47+00:00,gema_ilhamm,kerajinan tangan dihargai rb bilangnya mahal bro got back to ur own country u broke mf,0
2022-12-21 03:31:37+00:00,aliviaawin,"ribu buat kerajinan tangan di daerah wisata malah jatohnya kemurahan anjir

scam dari mana coba",0
2022-12-21 03:20:49+00:00,merandere,"itu kan kerajinan tangan tradisional liat neneknya aku jadi ingat waktu ngomongin tikar anyaman buat seserahan nikah sepupu nyari yang masih membuat tikar itu saja susah apalagi cari tikarnya "" dibikinnya pun lama bisa berbulanbulan",0
2022-12-21 02:37:23+00:00,nafshx,kalo ada bule beli kerajinan tangan tenun harga k mereka bilang mahal itu mah bulenya aja yang kalo gak miskin ya pelit kayak bisa bikin sendiri aja,0
2022-12-21 02:33:24+00:00,YonnaCa,penipuan dari mananya  cuma  ribu ga sanggup beli  padahal hasil dari kerajinan tangandia dikasih  ribu suruh bikin aja pasti ga bisa,0
2022-12-21 02:18:51+00:00,affanwaelah,ya allah kere kere ada full videonya kah itu kerjainan tangan anjir bikinnya juga butuh effort td sempet liat yang ambil coconut harga  ribu di kasih  dollar lah kerajinan tangan hargain juga lah malah di katain,0
2022-12-21 02:10:51+00:00,ggomjjongie,yaallah kerajinan tangan harga  dibilang scam itu udh termasuk muraaaaaah bangettt apalagi di daerah pariwisata dasar turis miskin,0
2022-12-21 01:53:17+00:00,milanista_tua,suruh balik aja tu wisatawan ke negaranya pak ga usah wisata ke indonesia klo gak punya duit kerajinan tangan cuma kisaran   doang dibilang scam di negara dia   emang dapet apaan,0
2022-12-21 00:58:22+00:00,berwanglawood,turisnya aja kere itu mah harga rb buat kerajinan tangan otentik dari lombok,0
2022-12-20 23:27:33+00:00,smithygold,goblok tenun handmade harga rb dibilang scam jancok moleho nak negoromu  oleh a kerajinan tangan  ewu kontol,0
2022-12-20 23:17:14+00:00,jungjeonmama_,pak maaf sebelumnya menurut aku dia bule miskin sih pak masa kerajinan tangan dgn harga ribu dibilang mahal,0
2022-12-20 22:12:11+00:00,Badanamu8,aneh banget dia sebelumnya bisa ngasih  dollar buat penjual kelapa tapi kerajinan tangan yg cuma  dollar an dia bilang scam,0
2022-12-20 22:02:02+00:00,biyiyyy,ih k termasuk murah tau buat ukuran kerajinan tangan emg bule kere aja itu,0
2022-12-20 16:42:40+00:00,yorrmajesty,gila k itu murah banget buat ukuran kerajinan tangan bgitu,0
2022-12-20 15:22:45+00:00,ooolllkha,aaaa dulu ku suka bacain bobo padahal sampe hampir semua tutorial membuat kerajinan tangan di bobo dah ku cobain sendiri wkwk,0
2022-12-20 14:16:11+00:00,TreasureMake9,kalau bulenya masih di indonesia bisa ditanyai maksud bilang scam itu apa kerajinan tangan harga k termasuk murah di daerah pariwisata dia beli di negaranya gak bakal dapet harga segitu ada kemungkinan dia niat jelek,0
2022-12-20 06:30:00+00:00,XHIndonesia,beragam kerajinan tangan berbentuk kelinci terlihat dalam sebuah pameran kerajinan tangan tahun baru di vladivostok rusia yang digelar untuk menyambut tahun baru,0
2022-04-30 03:15:01+00:00,XHIndonesia,sebuah pasar kerajinan tangan populer yang dioperasikan oleh perempuan di provinsi bamiyan afganistan telah berjuang dengan berbagai bisnis yang anjlok akibat pembekuan aset afganistan senilai miliaran dolar oleh as,0
2022-12-27 15:18:02+00:00,tonikaonline,"ada  alasan lokasi kuliner sepi   masakan tidak enak  terlalu mahal sudah ga enak tapi mahal 
tapi mimin blm pernah coba makan di situ sih coba ngintip gmaps dulu tadi banyak ulasan positif tapi jg ada yg kasih review negatif",4
2022-12-25 17:36:06+00:00,PetikanFakta,di setiap acara kuliner di tv host tdk pernah blg tidak enak pada makanan yg ia cicipi semacam konspirasi kelezatan,4
2022-12-24 16:14:02+00:00,shafahayo,trs tema ngobrolnya masih kuliner bandung dan akang gojek ini berhasil meyakinkan aku bahwa di jogja memang tidak ada nasi uduk enak tapi dia nginfo bahwa di pasar pathuk kalo pagi ada nasi kuning yang lumayan lah kl dibanding yg di bandung takabur bgt ternyata warga bandung,4
2022-11-24 01:13:55+00:00,danninug_,"kalau merujuk murah jelas masak sendiri lebih enak dan lebih murah yg dipermasalahkan adalah mbaknya seakan akan membuat opini bahwa kuliner di solo tidak enak padahal tdk seperti itu fakta dilapangan 
dibiasakan sehabis jajan tinggalin kertas saran ke penjualnya itu lebih ok",4
2022-11-15 13:47:25+00:00,anindhua,gak pernah percaya rekomendasi kuliner orang lain sebelum mencoba yg kau kata tidak enak bisa jadi enak buatku vice versa,4
2022-11-15 06:44:28+00:00,_RyanKu,saya sangat menghargai para pecinta kuliner yg menghargai makanan daerah dengan tidak menggunakan kata yg kurang enak jika tidak sesuai preferensi mereka sering mereka pakai kata autentik atau khas,4
2022-11-10 08:26:42+00:00,pigijo_,menemukan orangorang yg mereview kuliner medan ini karena tidak hanya enak tetapi penjualnya sendiri yg katanya terkenal galak walaupun wak m terkesan jutek tetapi hal tersebut tidak memengaruhi rasa dari mienya yg tetap enak semenjak  dengan bumbu khas wak m yg cont,4
2022-11-09 03:23:44+00:00,hermanto004,menurut saya semua makanan enak hanya tidak sesuai selera saja karena selera masingmasing orang beda kuliner indonesia maknyus semua tapi ya itu tadi seleranya kadang kurang pas jd kitanya jadi milihmilih wajar bgts sih heheheheheee,4
2022-10-15 21:20:03+00:00,SyahraniWidyas1,tapi sekarang saya mikir mungkin makanan lombok yang disajikan di lesehanlesehan di itu tidak bisa mewakili kelezatan kuliner lombok biar bagaimanapun makanan lombok paling enak itu yang dimasak di rumah begitu juga dengan makanan padang jawa dan sebagainya,4
2022-06-11 01:14:58+00:00,deslysitorus2,lah gak jelas banget konsepnya jelas tulisannya non halal beli ditempat lain dong yg tulisannya halal ibu saya sering rendang babi dan itu menurut sy enak sekalidan jujur ketika merantau kita tidak menemukan satu pun penjual yang menjual babi rendang justru ini kuliner unik,4
2022-04-27 12:15:24+00:00,0x23Sleep,sama kak aku dulu subscribe masih di angka rb orang kontennya juga masih sangat fresh dan enak di ikuti pas udah nyampe jutaan aku unsubscribe grgr kebanyakan konten kuliner di restoran indo di jepang tidak ada peningkatan secara kualitas konten bagusan konten awal awal,4
2022-02-07 06:34:46+00:00,Haefullmoon,tadi jajan seblak yg pernah direview anak kuliner enak sih tapi lupa req micinnya dikurangin sekarang badan w tidak micin friendly,4
2022-02-07 06:34:46+00:00,Haefullmoon,tadi jajan seblak yg pernah direview anak kuliner enak sih tapi lupa req micinnya dikurangin sekarang badan w tidak micin friendly,4
2022-01-24 12:36:35+00:00,PetikanFakta,di setiap acara kuliner di tv host tdk pernah blg tidak enak pada makanan yg ia cicipi semacam konspirasi kelezatan,4
2022-01-12 03:45:00+00:00,hariankompas,kuliner asal jawa barat tidak hanya enak dimakan dari setiap santapannya ada sejarah dan pesan besar yang ditinggalkan bahkan ada sejumlah kuliner yang mendapat pengaruh dari china dan timur tengah nusantara adadikompas,4
2022-01-08 01:26:42+00:00,aoi_usagi79,ada hal yg cukup bikin agak sedih jg ketika ke ntt kmrn tidak byk rumah makan yg jualan makanan khas kbykn makanan jawa mcm baso nasgor gue pdhl mau cari jagung bose jagung disana itu enak tp jrg bgt yg mengolah utk dijual jd kuliner lokal plg banter sei krn sdh populer,4
2022-12-30 13:11:44+00:00,boy_shampy,"bomat soal makanan yang penting makan karena lidah ini cuma bisa kata ""enak"" dan ""kenyang""

tapi makanan w tiap hari cuma itu"" aja karena mager berburu kuliner dan faktor perdompetan v",4
2022-12-30 13:06:44+00:00,Sam__690,hari jisun pernah nyoba nonton ria sw nyoba doang nggak tak lanjutin nggak tau kenapa kadang nonton ken n grat anak kuliner separuh aku lemak tp yg selalu ditonton hari jisun,4
2022-12-30 12:29:14+00:00,Yummycubitcake,jagoan kuliner emang tempatnyacnjyuk,4
2022-12-30 12:27:38+00:00,helmuz,suka kasian sama orang yg punya usaha kuliner klo lagi sepi bahan makanannya klo kelamaan bisa busuk,4
2022-12-30 11:58:35+00:00,sweet_potattoo,orang kalo ke batam even sendirian mungkin bakal pengen cobain kuliner sekitar hotel gue cuma pengen diem dikamar perkara disini sendirian karna ga ada suami jd mager aja gitu hahaha kzl bgt dengan kebucinan ini,4
2022-12-30 11:40:44+00:00,Ahmadsarifuddi8,yok belajar bareng mixue itu brand impor mereka masuk ke industri perdagangan bagian kuliner di indonesia wajib dong ngurus sertifikasi halal,4
2022-12-30 11:22:37+00:00,sbyfess,rek aku mau st date sama crushku di surabaya please kasih rekomendasi date seru di surabaya kayak museum date kuliner dll pokok jangan di mall ya rek hehehe sama kalau bisa kasih review dari kalian ya terima kasih,4
2022-12-30 10:48:57+00:00,sambatanbanget,"kalo ditanya kuliner enak di jogja dimana tu mendadak ngeblank selama di jogja jarang banget wisata kuliner 
ada rekomendasi",4
2022-12-30 10:48:09+00:00,lifeisaisyah,ibu gua dan gengnya udah kesini iya dia punya grup kuliner wkwkwk trs b aja mending saung rempah katanya wkwk,4
2022-12-30 10:31:47+00:00,Lobstergirang,alah festival kuliner isine podo kek wingi,4
2022-12-30 08:32:23+00:00,nyidnyid,orang mah kalo ada orang tua  kalo ga penting penting amat lebih milih keluar bareng keluarga  karna enak kuliner dan jalan mulu  ini mah malah milih keluar ninggalin keluarga  dan mentingin yang lain dah lah cape,4
