datetime,username,content,Sentimen,clean_teks
2022-08-26 06:01:00+00:00,anangino2,"sekarang banyak cara buat investasi salah satu nya investasi bidang properti yang ga mungkin rugi buat jangka panjang buat temen di bandung  yukkk kini sudah ada apartemen lokasi strategis loh sohopertamadibandung
investasi di hquarters",7,investasi salah nya investasi bidang properti rugi jangka temen bandung yukkk apartemen lokasi strategis loh sohopertamadibandung investasi hquarters 
2022-08-26 06:01:00+00:00,qweenzw,"investasi properti menjanjikan banget rugi nih kalo milenial ngga pada ikutan apalagi investasi properti di sohopertamadibandung
investasi di hquarters top banget nih",7,investasi properti janji banget rugi nih milenial ikut investasi properti sohopertamadibandung investasi hquarters top banget nih 
2022-07-16 19:10:14+00:00,ASasmitho,lbh bagus invetasi tanah terus di bangun properti di mulai dr bikin rmh kavlingdan ruko sistem bs jual beli atau seewaini investasi yg gk ada mati dan gk ada dampaak rugi nyakl bs cari tanah yg dataran tinggi bebas banjir lbh menguntung kan lgjgn beli tnh yg bekas rawa,7,bagus invetasi tanah bangun properti bikin rumah kavlingdan ruko sistem jual beli seewaini investasi mati dampaak rugi nyakl cari tanah datar bebas banjir untung lgjgn beli tnh bekas rawa 
2022-06-19 19:53:05+00:00,anantaathtt,debt free is a freedom of life dude ya seharusnya kalo mau beli properti diliat dulu sij prospek itu properti kedepannya gimana kalo mau dijual lagi kalo asal beli karna tergiur gengsi atau iming marketing ya jangan nyesel kalo ujungnya rugi,7,debt free is a freedom of life dude ya beli properti sij prospek properti depan jual beli giur gengsi iming marketing ya sesal ujung rugi 
2022-05-08 03:37:31+00:00,Outstandjing,"penimbun properti sangat sulit utk ada dalam posisi rugi karena nkrl gak punya instrumen utk mengganjar perilaku ini 

kenapa susah rugi soalnya dulu mereka belinya murah dan kembali ke poin awal penimbunan properti kebanyakan berupa sawah ladang masih menghasilkan duit",7,timbun properti sulit posisi rugi nkrl instrumen ganjar perilaku susah rugi beli murah poin timbun properti banyak sawah ladang hasil duit 
2022-04-23 06:46:11+00:00,ripensoul_V,"mungkin anak itu memang belum pernah terluka parah atau mengalami kerugian properti yang serius dalam misinya sehingga ia tidak mengetahui soal sistem ganti rugi yang diusulkan chrome akhir tahun lalu 

""wow seorang sniper keren sekali lalu kau mendaftar ke sindikat ini",7,anak luka parah alami rugi properti serius misi sistem ganti rugi usul chrome wow sniper keren kau daftar sindikat 
2022-03-23 21:43:47+00:00,Buyung_Isjoyo,halu dan ngawur imak warga yg lahanny masuk batas ikn bakal dpt ganti rugi berupa properti dan uang kok dan sebagian besar jg setuju relokasi,7,halu asal imak warga lahanny masuk batas ikn ganti rugi properti uang tuju relokasi 
2022-03-23 21:40:35+00:00,Buyung_Isjoyo,kalo baca lengkap berita di media mainstream mayoritas warga yg lahannya kena patok ikn setuju relokasi mrk akan mendapat ganti rugi berupa properti dan uang pengganti,7,baca lengkap berita media mainstream mayoritas warga lahan kena patok ikn tuju relokasi ganti rugi properti uang ganti 
2022-03-22 10:40:20+00:00,tama_arivta,properti dan tanah tetep investment yg lebih baik dari apapun  taun blm tentu crypto masih ada teknologi terus berkembang dan berubah mengikuti zaman properti dan tanah sudah terbukti selama beberapa dekade sebagai investasi yg tidak membuat rugi,7,properti tanah investment apa crypto teknologi kembang ubah ikut zaman properti tanah bukti dekade investasi rugi 
2022-03-15 06:02:04+00:00,Gatherich,"uang bisa dateng dari aset yg menghasilkan kayak properti bisnis saham dll tapi ga semua aset itu bisa ""profitable"" that's why kamu diawal perlu belajar dan menambah wawasan tentang aset yg mau kamu beli biar ga ketipu dan rugi",7,uang aset hasil properti bisnis saham lain aset profitable thats awal ajar tambah wawas aset beli biar tipu rugi 
2022-03-20 15:00:51+00:00,SantayanaAstra,"bank itu bisnis bisnis berkait untungrugi salah satu aspek yg jadi perhatian bisnismen adalah return on investment roi semakin cepat modal kembali peluang untung makin besar

lha kalau invest di sektor properti di suatu daerah yg belum jelas kepastiannya apa gak sia²",7,bank bisnis bisnis kait untungrugi salah aspek hati bisnismen return on investment roi cepat modal peluang untung lha invest sektor properti daerah pasti sia² 
2022-03-02 06:58:56+00:00,genearoha,jgn dipedulin kaselama ada uang ya beli aja semakin lama harga properti bakal naik ga ditempatin juga ga rugi krn bisa investasi jangka panjang dikontrakin dijual klo ada yg mau,7,dipedulin kaselama uang ya beli harga properti ditempatin rugi investasi jangka dikontrakin jual 
2022-03-02 01:40:00+00:00,officialnova_id,anti rugi karena rumah atau kendaraan rusak dengan punya asuransi properti,7,anti rugi rumah kendara rusak asuransi properti 
2022-02-23 12:40:19+00:00,aaarnoeyh,beli tanah juga ga rugi kok kalo ada rezeki lebih bisa dibangun lagi ataupun dijadiin kost an invest properti meskipun didalem gang bisa untung dikemudian hari jadi gpp banget buat mulai nyicil tanah tapi tetep buat hitungan fix supaya bisa imbang pengeluarancicilan,7,beli tanah rugi rezeki bangun dijadiin kos an invest properti dalem gang untung kemudian apa banget cicil tanah hitung fix imbang pengeluarancicilan 
2022-02-21 02:44:41+00:00,ikigaisc,gimana coba cara nabung beli rumah m tapi pendapatan juga segitu aja harga rumah ma tanah doang yg ningkat gaji engga terus boomers pada ngejadiin itu investasi semua hadeh investasi bodong lah gue doain bubble investasi properti cepetan pecah terus yang nimbun rugi,7,coba nabung beli rumah m dapat segitu harga rumah tanah ningkat gaji boomers ngejadiin investasi hadeh investasi bodong doa bubble investasi properti cepetan pecah nimbun rugi 
2022-02-20 11:15:04+00:00,jasminemusk_,dlu diceritain salah satu pegawai beliau tiap mutasi beli rumah lagi trus rumah yg lama dijual kata beliau ga pernah rugi krna harga properti ttp naik terus,7,diceritain salah pegawai beliau mutasi beli rumah rumah jual beliau rugi harga properti ttp 
2022-02-17 21:54:58+00:00,candrakumala26,saham blue chip penyertaan lgsg properti boleh lah dibilang liquid walopun pada saat dijual posisi rugi minimal masih balik modal tapi kalau obligasi ratingnya ga bagus sangat susah terjualnya semoga yg ini bagus,7,saham blue chip serta langsung properti bilang liquid walopun jual posisi rugi minimal modal obligasi ratingnya bagus susah jual moga bagus 
2022-02-12 03:04:49+00:00,christo_ristian,karena boomer sukanya investasi properti dapet cuan dari harga yg dinaikkan propertinya juga mau gak mau mempersuasi orang buat beli rumah utk diinvestasikan klo gak mungkin rugi selama boomer terus investasi rumah ya makin susah cuan gak bisa dibawa mati juga,7,boomer suka investasi properti dapet cuan harga naik properti persuasi orang beli rumah investasi rugi boomer investasi rumah ya susah cuan bawa mati 
2022-01-27 00:22:20+00:00,livingnearby,paham sih properti itu investasi yang tidak akan rugi tapi aku menganggap hunian itu sebagai hak asasi bukan investasi kasihan juga buat orangorang yang belum punya rumah kalau semua orang yang punya duit beli rumah hanya buat investasi demikian juga dengan spekulasi tanah,7,paham sih properti investasi rugi anggap huni hak asasi investasi kasih orangorang rumah orang duit beli rumah investasi spekulasi tanah 
2022-01-18 09:03:09+00:00,nogoshop,uang mengubah pertemanan menjadi hutang mending beliin rumah di semarang bang investasi properti gak pernah rugi kalau mau beli gundam juga bisa,7,uang ubah teman hutang mending beliin rumah semarang bang investasi properti rugi beli gundam 
2022-01-16 16:06:44+00:00,nogoshop,jual rumah semarang lagi bu buat nutup kali ada temen or sodara butuh bisa tolong bantu info yang makelarin juga ada fee shm  juta all in sampe balik nama lokasi sejuk kota semarang gunung pati yang mau survey monggo kata orang investasi properti gak bakal rugi,7,jual rumah semarang bu nutup kali temen or saudara butuh tolong bantu informasi makelarin biaya shm juta all in nama lokasi sejuk kota semarang gunung pati survey monggo orang investasi properti rugi 
2022-01-16 15:48:20+00:00,nogoshop,"hi hi hi aku mau jual rumah di area kota semarang mohon bantuan temen kalo ada yang butuh yang nge deal in juga bisa q kasi fee ya lagi bu foto lain cek replies ya

spesifikasi dan harga cek di replies yuk kalo kata orang properti itu investasi yang ga mungkin rugi",7,hi hi hi jual rumah area kota semarang mohon bantu temen butuh nge deal in kasih biaya ya bu foto cek replies ya spesifikasi harga cek replies yuk orang properti investasi rugi 
2022-01-16 15:48:20+00:00,nogoshop,"hi hi hi aku mau jual rumah di area kota semarang mohon bantuan temen kalo ada yang butuh yang nge deal in juga bisa q kasi fee ya lagi bu foto lain cek replies ya

spesifikasi dan harga cek di replies yuk kalo kata orang properti itu investasi yang ga mungkin rugi",7,hi hi hi jual rumah area kota semarang mohon bantu temen butuh nge deal in kasih biaya ya bu foto cek replies ya spesifikasi harga cek replies yuk orang properti investasi rugi 
2022-12-12 00:34:09+00:00,asmurcom,"pm kalo perlu asuransi properti biaya renovasi mahal banget cuy kan ga lucu kalo cicilan belum kelar terus rumah ezthtc itu hancur kena gempa nanti mau tidur dimana minta ganti rugi sama siapa

numpang ngiklan",8,pm asuransi properti biaya renovasi mahal banget cuy lucu cicil kelar rumah ezthtc hancur kena gempa tidur mana ganti rugi numpang iklan 
2022-11-26 06:11:36+00:00,Zonikh_,selisih bayar itu yg dibilang orang bpk kerugian negara mas kalo jual beli properti mau rugi gak misal sekarang beli tanah  harga rp m taun depan dijual lagi dengan harga rp  m padahal njop udh naik yakin mau,8,selisih bayar bilang orang rugi negara mas jual beli properti rugi beli tanah harga rupiah m jual harga rupiah m njop 
2022-11-06 08:20:07+00:00,edisenna,barangkali ada properti yang akan dijual di kawasan haltestasiun itulah nilai jual sebenernya yang ingin dinikmati oleh developer kelas kakap dan alihalih pemerintah hanya sebagai pelaksana tugas tidak peduli negara rugi yang penting jualan properti laku,8,barangkali properti jual kawasan haltestasiun nilai jual sebenernya nikmat developer kelas kakap alihalih perintah laksana tugas peduli negara rugi jual properti laku 
2022-10-26 23:34:43+00:00,eren_tristan,menurut saya kalau properti jual sama dengan harga beli itu juga rugi meskipun masih nyicil ya,8,properti jual harga beli rugi cicil ya 
2022-10-23 22:57:56+00:00,Illicit_Ivy,selain itu properti bukan aset yg liquid butuh bertahun utk kejual klo dalam  tahun kita mau jual belum tentu daerah tersebut masih hot klo udah kegeser pusat keramaiannya ya rugi bandar,8,properti aset liquid butuh tahun jual jual daerah hot geser pusat ramai ya rugi bandar 
2022-10-14 04:16:27+00:00,IDNugrahani,banyak kasus yg malah rugi sih ini apalagi perkiraan properti mau anjlok,8,rugi sih kira properti anjlok 
2022-10-13 16:45:52+00:00,dvoyoung,jujur orang makin ke sini makin gk tau diri udh parkir di halaman orang gk bilang berisik juga lagi belum lagi merusak properti orang sampe rugi jutaan benci banget sama sama orang gk tau diri,8,jujur orang tau parkir halaman orang bilang berisik rusak properti orang rugi juta benci banget orang tau 
2022-09-27 08:59:35+00:00,DiaryDumbTrader,ihsg hari ini ga ada harga saham yang ara bandar iseng jadikan satu sebagai juara satu  sektor properti ekuitas ga banyak lapkeu rugi melulu selama  kuarter  return roa roe jelek negatif ak buang barang dr tgl  sd  sept eh kmren dibeli lg di harga bawah,8,ihsg harga saham ara bandar iseng jadi juara sektor properti ekuitas lapkeu rugi melulu kuarter return roa roe jelek negatif buang barang tanggal sd september eh kemarin beli harga 
2022-09-12 12:02:28+00:00,uvip1004,ya rugi bandar dong nder dia g ikutan nikmatin tp namanya yg keseret kasus penggelapan dana buat semua properti itu,8,ya rugi bandar nder ikut nikmatin nama seret gelap dana properti 
2022-09-08 04:39:22+00:00,AqByu,dasar dr omongan sprti itu saat itu salah  kluarga cendan beli properti rakyat di daerahku mereka ganti untung beli mahal bkn ganti rugi utk rakyat fair kau bersikap seburuk apapun orba dimata kau ada kebaikan,8,dasar omong salah keluarga cendan beli properti rakyat daerah ganti untung beli mahal ganti rugi rakyat fair kau sikap buruk apa orba mata kau baik 
2022-08-30 05:55:29+00:00,katalogbanten,populer properti penyebab debu menumpuk hingga rugi beli rumah seken infobanten,8,populer properti sebab debu tumpuk rugi beli rumah bekas infobanten 
2022-08-29 05:55:15+00:00,27dami_,relate sih sama yang di bilang mba nya harga properti sekarang tu udh bubble dan ga sesuai lagi dengan permintaan serta purchasing power masyarakat makanya banyak properti sekarang kalau dijual susah laku bahkan jual rugi sekalipun,8,relate sih bilang mbak nya harga properti bubble sesuai minta purchasing power masyarakat properti jual susah laku jual rugi 
2022-08-29 00:48:06+00:00,hasyimmah,"akibat pandemi banyak orang menjual aset propertinya dan celakanya meski sudah  tahun dijual murah jual rugi banyak yang belum menemukan pembeli juga

banyak orang yang sebelum pandemi beli properti lalu ingin jual dan sampai sekarang belum laku ya wajar kan pandemi",8,akibat pandemi orang jual aset properti celaka jual murah jual rugi temu beli orang pandemi beli properti jual laku ya wajar pandemi 
2022-08-28 11:36:38+00:00,imvibbyy,jadiin rumah sbg invest itu too old aku bisnis di properti beberapa rumah dikontrakin dan kalo yg ngontrak keluar setahun sekali tiap tahun itu pula ada yg direnovdiperbaiki uang  yg masuk ga sesuai dgn uang yg keluar ga rugi sih tp jg ga untung,8,jadiin rumah invest too old bisnis properti rumah dikontrakin kontrak tahun direnovdiperbaiki uang masuk sesuai uang rugi sih untung 
2022-08-28 11:06:04+00:00,kohlri,pernah dnger juga klo invest properti ya kuatkuatan rugi kalau terjadi bubble orang superkaya bisa nahan rugi sampai harga properti naik lagi tapi orang biasa kalau rugi ya udah rugi,8,dengar invest properti ya kuatkuatan rugi bubble orang superkaya nahan rugi harga properti orang rugi ya rugi 
2022-08-28 09:35:10+00:00,bembeeeeng,kalo invest properti ga naik selama th ya artinya dia belinya dulu kemahalan bangunan memang ada biaya perawatan kalo ga ada pemasukan yah rugi kalo ditinggalin sendiri ya ga akan rugi walaupun biaya terus karena kan bukan bisnis,8,invest properti th ya beli mahal bangun biaya rawat masuk yah rugi ditinggalin ya rugi biaya bisnis 
2022-08-28 07:54:43+00:00,OrangeUc1000,sisanya tabung di instrumen lain hidup di ibukota rugi beli properti mending beli di daerah,8,sisa tabung instrumen hidup ibukota rugi beli properti mending beli daerah 
2022-08-28 06:47:19+00:00,sufisijawara,"akibat keserakahan generasi tua dalam menimbun properti alihalih harganya melambung tinggi tapi justru malah menjual rugi 

harusnya dibuat aturan mengenai kepemilikan asset properti kan tidak lucu kalau kita tidak bisa memiliki rumah di tanah air sendiri",8,akibat serakah generasi tua timbun properti alihalih harga lambung jual rugi atur milik asset properti lucu milik rumah tanah air 
2022-08-28 06:38:03+00:00,anam_syariff,makanya nyicil properti sekarang di daerah yg udah ramai itu sebenarnya rugi kenaikan harga properti selama periode cicilan lebih rendah dr total beban bunga cicilan kecuali nyicil rumah pertama yg niatnya buat ditinggali dlm jangka waktu lama ketenangan batin jd nilai plus,8,cicil properti daerah ramai rugi naik harga properti periode cicil rendah total beban bunga cicil kecuali cicil rumah niat tinggal jangka tenang batin nilai plus 
2022-08-28 06:30:02+00:00,nicealieen,moga yang pada invest di properti pada rugi terus dah biar bubble nya pecah sekalian,8,moga invest properti rugi biar bubble nya pecah 
2022-08-28 05:02:43+00:00,ikyimoetskali,tmnnya yg agen properti cm dpt  jt abis dealnya berhasil dia rugi bs puluhan jt pas harga propertinya turun,8,teman agen properti cm jt habis dealnya hasil rugi puluh jt pas harga properti turun 
